,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TABLE: VACUUM TRUCK MOVEMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End-Of-Line Quarterly Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Suncor Energy (U.S.A.), Inc. Commerce City Refinery ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Aqueous Phase Data,,,,,,,Organic Phase Data,,,,,,,,,,,,,
06/07/2013,LV-1,PLANT 2 - UNIT 210 - #2 OMD TANK FARM,PLANT 2 - CRUDE DOCKS SUMP,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,2,84,99%,99.0%,1,24,Crude,NO,315,<0.01,1%,0.79,"2,400",Crude,NO,3,<0.01,YES,0.32,42.81,<0.001,<0.001,<0.001,
06/07/2013,LV-4,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 60 - OIL DRAIN,OIL,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,5,210,>90%,90.0%,,3.52,TK-60 Equalization Tank Aqueous,NO,#VALUE!,#VALUE!,10%,0.85,"1,230",TK-60 Equalization Tank,NO,68,0.08,YES,#VALUE!,#VALUE!,#VALUE!,#VALUE!,-,
06/07/2013,LV-4,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - OLD APIs C BAY,WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,60,"2,520",99%,99.0%,1,<0.01,Stripped Sour Water,YES,"9,436",<0.01,1%,0.85,0.63,Stripped Sour Water,NO,81,<0.01,YES,9.52,0.01,<0.001,<0.001,<0.001,
06/07/2013,LV-4,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - OLD APIs C BAY,SLUDGE,PLANT 1 - CENTRIFUGE MIX TANKS,NO,TO,NO,YES,60,"2,520",10-30%,30.0%,1,<0.01,Stripped Sour Water,YES,"2,859",<0.01,70%,0.85,0.63,Stripped Sour Water,NO,"5,671",<0.01,YES,8.53,0.42,<0.001,<0.001,<0.001,
06/07/2013,LV-4,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - SPIDER BOX  LINE,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,1,42,>90%,90.0%,,4.42,"Spider Sump, Aqueous Layer",NO,#VALUE!,#VALUE!,10%,0.8,"2,152.08","Spider Sump, Oil Layer",NO,13,0.03,YES,#VALUE!,#VALUE!,#VALUE!,#VALUE!,-,
06/07/2013,LV-4,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - OLD APIs C BAY,SLUDGE,PLANT 1 - CENTRIFUGE MIX TANKS,NO,TO,NO,YES,60,"2,520",10-30%,30.0%,1,<0.01,Stripped Sour Water,YES,"2,859",<0.01,70%,0.85,0.63,Stripped Sour Water,NO,"5,671",<0.01,YES,8.53,0.42,<0.001,<0.001,<0.001,
06/07/2013,LV-2,PLANT 3 - UNIT 032 - ASPHALT BLENDING AND LOADING,PLANT 3 - AU GAS OIL PAD PUMP CONTAINMENT,WATER,PLANT 1 - VAC PAD/TOM,NO, VAC PAD,NO,YES,15,630,99%,99.0%,1,<0.01,Stormwater,NO,"2,359",<0.01,1%,0.85,0.03,Stormwater,NO,20,<0.01,YES,2.38,<0.001,<0.001,<0.001,<0.001,
06/07/2013,LV-2,PLANT 3 - UNIT 032 - ASPHALT BLENDING AND LOADING,PLANT 3 - VAPOR BBLS,OILY WATER,PLANT 1 - VAC PAD/TOM,NO, VAC PAD,NO,YES,1,42,>90%,90.0%,1,0.05,Gas Oil,NO,143,<0.01,10%,0.85,4.8,Gas Oil,NO,14,<0.01,YES,0.16,0.46,<0.001,<0.001,<0.001,
06/07/2013,LV-2,PLANT 3 - UNIT 032 - ASPHALT BLENDING AND LOADING,PLANT 3 - CPI CONTAINMENT,WATER,PLANT 1 - VAC PAD/TOM,NO, VAC PAD,NO,YES,30,"1,260",99%,99.0%,1,<0.01,Stormwater,NO,"4,718",<0.01,1%,0.85,0.03,Stormwater,NO,41,<0.01,YES,4.76,<0.001,<0.001,<0.001,<0.001,
06/08/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Sumps/Wells/Trenches (clean truck),GASOLINE,PLANT 2 - TANK 20,YES,Tank 20,NO,NO,4,168,<10%,10.0%,1,2.07,All Groundwater,YES,64,<0.01,90%,0.76,"7,457.5",Remediation Oil,YES,433,3.23,YES,0.5,"6,503.68",<0.001,<0.001,-,
06/08/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Tank 2 (clean truck),GASOLINE,PLANT 2 - TANK 20,YES,Tank 20,NO,NO,6,252,<10%,10.0%,1,2.07,All Groundwater,YES,95,<0.01,90%,0.76,"7,457.5",Remediation Oil,YES,650,4.85,YES,0.75,"6,503.68",<0.001,<0.001,-,
06/08/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Tank 3 (clean truck),GASOLINE,PLANT 2 - TANK 20,YES,Tank 20,NO,NO,16,672,<10%,10.0%,1,2.07,All Groundwater,YES,254,<0.01,90%,0.76,"7,457.5",Remediation Oil,YES,"1,733",12.92,YES,1.99,"6,503.68",0.01,0.01,-,
06/08/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Tank 4(clean truck),GASOLINE,PLANT 2 - TANK 20,YES,Tank 20,NO,NO,6,252,<10%,10.0%,1,2.07,All Groundwater,YES,95,<0.01,90%,0.76,"7,457.5",Remediation Oil,YES,650,4.85,YES,0.75,"6,503.68",<0.001,<0.001,-,
06/08/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1N - Tank 29,GASOLINE,PLANT 2 - TANK 20,YES,Tank 20,NO,NO,5,210,<10%,10.0%,1,2.07,All Groundwater,YES,79,<0.01,90%,0.76,"7,457.5",Remediation Oil,YES,541,4.04,YES,0.62,"6,503.68",<0.001,<0.001,-,
06/08/2013,LV-7,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,GWTS Tank 3,GASOLINE,PLANT 2 - TANK 20,YES,Tank 20,NO,NO,5,210,<10%,10.0%,1,2.07,All Groundwater,YES,79,<0.01,90%,0.76,"7,457.5",Remediation Oil,YES,541,4.04,YES,0.62,"6,503.68",<0.001,<0.001,-,
06/08/2013,LV-7,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,GWTS Tank 5,GASOLINE,PLANT 2 - TANK 20,YES,Tank 20,NO,NO,5,210,<10%,10.0%,1,2.07,All Groundwater,YES,79,<0.01,90%,0.76,"7,457.5",Remediation Oil,YES,541,4.04,YES,0.62,"6,503.68",<0.001,<0.001,-,
06/08/2013,LV-7,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,GWTS Tank 7,GASOLINE,PLANT 2 - TANK 20,YES,Tank 20,NO,NO,5,210,<10%,10.0%,1,2.07,All Groundwater,YES,79,<0.01,90%,0.76,"7,457.5",Remediation Oil,YES,541,4.04,YES,0.62,"6,503.68",<0.001,<0.001,-,
06/08/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Sumps/Wells/Trenches (clean truck),OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,7,294,>90%,90.0%,1,2.07,All Groundwater,YES,"1,001",<0.01,10%,0.76,"7,457.5",Remediation Oil,YES,84,0.63,YES,1.09,580.76,<0.001,<0.001,-,
06/08/2013,LV-8,CRUDE DOCKS UNLOADING,CRUDE DOCKS - UNDERGROUND TANK - TANK 101,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,YES,NO,105,"4,410",>90%,90.0%,1,11.33,T-101 Underground Storage Tank Aqueous,YES,"15,012",0.17,10%,0.86,"1,144.29",T-101 Underground Storage Tank Oil,NO,"1,439",1.65,YES,16.45,110.47,<0.001,-,-,
06/09/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Sumps/Wells/Trenches (clean truck),GASOLINE,PLANT 2 - TANK 20,YES,Tank 20,NO,NO,3,126,<10%,10.0%,1,2.07,All Groundwater,YES,48,<0.01,90%,0.76,"7,457.5",Remediation Oil,YES,325,2.42,YES,0.37,"6,503.68",<0.001,<0.001,-,
06/09/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Tank 2 (clean truck),GASOLINE,PLANT 2 - TANK 20,YES,Tank 20,NO,NO,3,126,<10%,10.0%,1,2.07,All Groundwater,YES,48,<0.01,90%,0.76,"7,457.5",Remediation Oil,YES,325,2.42,YES,0.37,"6,503.68",<0.001,<0.001,-,
06/09/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Tank 3 (clean truck),GASOLINE,PLANT 2 - TANK 20,YES,Tank 20,NO,NO,3,126,<10%,10.0%,1,2.07,All Groundwater,YES,48,<0.01,90%,0.76,"7,457.5",Remediation Oil,YES,325,2.42,YES,0.37,"6,503.68",<0.001,<0.001,-,
06/09/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Tank 4(clean truck),GASOLINE,PLANT 2 - TANK 20,YES,Tank 20,NO,NO,4,168,<10%,10.0%,1,2.07,All Groundwater,YES,64,<0.01,90%,0.76,"7,457.5",Remediation Oil,YES,433,3.23,YES,0.5,"6,503.68",<0.001,<0.001,-,
06/09/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1N - Tank 29,GASOLINE,PLANT 2 - TANK 20,YES,Tank 20,NO,NO,8,336,<10%,10.0%,1,2.07,All Groundwater,YES,127,<0.01,90%,0.76,"7,457.5",Remediation Oil,YES,866,6.46,YES,0.99,"6,503.68",<0.011,<0.011,-,
06/09/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,WBTR-5,GASOLINE,PLANT 2 - TANK 20,YES,Tank 20,NO,NO,3,126,<10%,10.0%,1,2.07,All Groundwater,YES,48,<0.01,90%,0.76,"7,457.5",Remediation Oil,YES,325,2.42,YES,0.37,"6,503.68",<0.001,<0.001,-,
06/09/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,WBTR-14,GASOLINE,PLANT 2 - TANK 20,YES,Tank 20,NO,NO,2,84,<10%,10.0%,1,2.07,All Groundwater,YES,32,<0.01,90%,0.76,"7,457.5",Remediation Oil,YES,217,1.62,YES,0.25,"6,503.68",<0.001,<0.001,-,
06/09/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Sumps/Wells/Trenches (clean truck),OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,4,168,>90%,90.0%,1,2.07,All Groundwater,YES,572,<0.01,10%,0.76,"7,457.5",Remediation Oil,YES,48,0.36,YES,0.62,580.76,<0.001,<0.001,-,
06/09/2013,LV-8,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4508 - DGF,OIL,PLANT 1 - CENTRIFUGE MIX TANKS,YES,TO,NO,NO,60,"2,520",10-30%,30.0%,1,4.08,TK-4507 Waste Water Tank,YES,"2,859",0.01,70%,0.85,509.58,TK-4507 Waste Water Tank,NO,"5,671",2.89,YES,8.53,340.14,<0.001,<0.001,-,
06/10/2013,LV-4,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4516 ,OIL,PLANT 1 - CENTRIFUGE MIX TANKS,YES,TO,NO,NO,120,"5,040",<10%,10.0%,1,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"1,906",0.02,90%,0.82,"1,633.33",TK-4516 Slop Oil Tank,YES,"14,051",22.95,YES,15.96,"1,439.47",0.02,0.02,-,
06/10/2013,LV-4,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - OLD APIs C BAY,SLUDGE,PLANT 1 - CENTRIFUGE MIX TANKS,NO,TO,NO,YES,45,"1,890",10-30%,30.0%,1,<0.01,Stripped Sour Water,YES,"2,145",<0.01,70%,0.85,0.63,Stripped Sour Water,NO,"4,253",<0.01,YES,6.4,0.42,<0.001,<0.001,<0.001,
06/10/2013,LV-4,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - CENTRIFUGE CONTAINMENT ,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,5,210,99%,99.0%,1,10.5,TK-4516 Slop Oil Tank Aqueous,NO,786,<0.01,1%,0.82,"1,633.33",TK-4516 Slop Oil Tank,YES,7,0.01,YES,0.79,23.82,<0.001,<0.001,<0.001,
06/10/2013,LV-8,CRUDE DOCKS UNLOADING,CRUDE DOCKS - UNDERGROUND TANK - TANK 101,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,YES,NO,210,"8,820",99%,99.0%,1,11.33,T-101 Underground Storage Tank Aqueous,YES,"33,026",0.37,1%,0.86,"1,144.29",T-101 Underground Storage Tank Oil,NO,288,0.33,YES,33.31,21.12,<0.001,-,-,
06/10/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 3801 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,60,"2,520",>90%,95.5%,1,0.1,Ultra Low Sulfur Diesel,NO,"9,103",<0.01,5%,0.84,10,Ultra Low Sulfur Diesel,NO,360,<0.01,YES,9.46,0.48,<0.001,<0.001,<0.001,
06/10/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 78 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,2,84,>90%,95.5%,1,110.13,Post-GBR Gasoline,NO,303,0.03,5%,0.75,"11,012.5",Post-GBR Gasoline,NO,11,0.12,YES,0.31,482.27,<0.001,<0.001,-,
06/10/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 77 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,2,84,>90%,95.5%,1,360,Gasoline,NO,303,0.11,5%,0.77,"36,000",Gasoline,NO,11,0.4,YES,0.31,"1,612.53",<0.001,<0.001,-,
06/10/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 3801 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,40,"1,680",>90%,95.5%,1,0.1,Ultra Low Sulfur Diesel,NO,"6,068",<0.01,5%,0.84,10,Ultra Low Sulfur Diesel,NO,240,<0.01,YES,6.31,0.48,<0.001,<0.001,<0.001,
06/10/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 775 - SUMP / WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,20,840,>90%,95.5%,1,24,Crude,NO,"3,034",0.07,5%,0.79,"2,400",Crude,NO,113,0.27,YES,3.15,109.27,<0.001,<0.001,-,
06/10/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - ETHANOL DRUMS,ETHANOL,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,1,42,<10%,10.0%,1,-0-,Ethanol,NO,16,-0-,90%,0.79,-0-,Ethanol,NO,113,-0-,YES,0.13,-0.00-,-0.00-,-0.00-,-0.00-,
06/10/2013,LV-2,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,2,84,99%,99.0%,1,<0.01,Stormwater,NO,315,<0.01,1%,0.85,0.03,Stormwater,NO,3,<0.01,YES,0.32,<0.001,<0.001,<0.001,<0.001,
06/10/2013,LV-2,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - FLARE SUMP,WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,20,840,99%,99.0%,1,4.03,"Knockout Water, Fuel Gas (Hydrocraker)",NO,"3,145",0.01,1%,0.73,"3,150","Knockout Water, Fuel Gas (Hydrocraker)",NO,23,0.07,YES,3.17,27.06,<0.001,<0.001,<0.001,
06/10/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 80 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,5,210,>90%,95.5%,1,56.2,Debut Gasoline,NO,759,0.04,5%,0.75,"5,620",Debut Gasoline,NO,27,0.15,YES,0.79,246.36,<0.001,<0.001,-,
06/10/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 58 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,10,420,>90%,95.5%,1,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"1,517",0.02,5%,0.82,"1,633.33",TK-4516 Slop Oil Tank,YES,59,0.1,YES,1.58,70.80,<0.001,<0.001,-,
06/11/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Sumps/Wells/Trenches (clean truck),GASOLINE,PLANT 2 - TANK 20,YES,Tank 20,NO,NO,2,84,<10%,10.0%,1,2.07,All Groundwater,YES,32,<0.01,90%,0.76,"7,457.5",Remediation Oil,YES,217,1.62,YES,0.25,"6,503.68",<0.001,<0.001,-,
06/11/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Tank 2 (clean truck),GASOLINE,PLANT 2 - TANK 20,YES,Tank 20,NO,NO,5,210,<10%,10.0%,1,2.07,All Groundwater,YES,79,<0.01,90%,0.76,"7,457.5",Remediation Oil,YES,541,4.04,YES,0.62,"6,503.68",<0.001,<0.001,-,
06/11/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Tank 3 (clean truck),GASOLINE,PLANT 2 - TANK 20,YES,Tank 20,NO,NO,6,252,<10%,10.0%,1,2.07,All Groundwater,YES,95,<0.01,90%,0.76,"7,457.5",Remediation Oil,YES,650,4.85,YES,0.75,"6,503.68",<0.001,<0.001,-,
06/11/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Tank 4(clean truck),GASOLINE,PLANT 2 - TANK 20,YES,Tank 20,NO,NO,5,210,<10%,10.0%,1,2.07,All Groundwater,YES,79,<0.01,90%,0.76,"7,457.5",Remediation Oil,YES,541,4.04,YES,0.62,"6,503.68",<0.001,<0.001,-,
06/11/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1N - Tank 29,GASOLINE,PLANT 2 - TANK 20,YES,Tank 20,NO,NO,9,378,<10%,10.0%,1,2.07,All Groundwater,YES,143,<0.01,90%,0.76,"7,457.5",Remediation Oil,YES,975,7.27,YES,1.12,"6,503.68",<0.011,<0.011,-,
06/11/2013,LV-7,METRO,Metro - East of the ditch,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,4,168,>90%,90.0%,1,2.07,All Groundwater,YES,572,<0.01,10%,0.76,"7,457.5",Remediation Oil,YES,48,0.36,YES,0.62,580.76,<0.001,<0.001,-,
06/11/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Sumps/Wells/Trenches (clean truck),OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,6,252,>90%,90.0%,1,2.07,All Groundwater,YES,858,<0.01,10%,0.76,"7,457.5",Remediation Oil,YES,72,0.54,YES,0.93,580.76,<0.001,<0.001,-,
06/11/2013,LV-3,PLANT 2 - UNIT 057 - FLARE SYSTEM,PLANT 2 - Compressors by Flare,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,20,840,99%,99.0%,1,0.02,Diesel,NO,"3,145",<0.01,1%,0.86,2,Diesel,NO,27,<0.01,YES,3.17,0.04,<0.001,<0.001,<0.001,
06/11/2013,LV-3,PLANT 2 - UNIT 210 - #2 OMD TANK FARM,PLANT 2 - TANK 6 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,50,"2,100",99%,95.5%,1,24,Crude,NO,"7,585",0.18,5%,0.79,"2,400",Crude,NO,282,0.68,YES,7.87,109.27,<0.001,<0.001,-,
06/11/2013,LV-3,PLANT 2 - UNIT 210 - #2 OMD TANK FARM,PLANT 2 - TANK 58 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,10,420,99%,95.5%,1,376,"NAPHTHA, LIGHT",NO,"1,517",0.57,5%,0.67,"37,600","NAPHTHA, LIGHT",NO,48,1.8,YES,1.56,"1,511.92",<0.001,<0.001,-,
06/11/2013,LV-8,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4516 ,OILY STORM WATER,PLANT 1 - CENTRIFUGE MIX TANKS,YES,TO,NO,NO,120,"5,040",<10%,10.0%,1,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"1,906",0.02,90%,0.82,"1,633.33",TK-4516 Slop Oil Tank,YES,"14,051",22.95,YES,15.96,"1,439.47",0.02,0.02,-,
06/11/2013,LV-8,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 60 - OIL DRAIN,OIL,PLANT 1 - CENTRIFUGE FRAC TANKS,YES,TO,NO,NO,3,126,10-30%,30.0%,,3.52,TK-60 Equalization Tank Aqueous,NO,#VALUE!,#VALUE!,70%,0.85,"1,230",TK-60 Equalization Tank,NO,284,0.35,YES,#VALUE!,#VALUE!,#VALUE!,#VALUE!,-,
06/11/2013,LV-8,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4508 - DGF,OIL,PLANT 1 - CENTRIFUGE FRAC TANKS,YES,TO,NO,NO,60,"2,520",10-30%,30.0%,1,4.08,TK-4507 Waste Water Tank,YES,"2,859",0.01,70%,0.85,509.58,TK-4507 Waste Water Tank,NO,"5,671",2.89,YES,8.53,340.14,<0.001,<0.001,-,
06/11/2013,LV-8,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - SAMPLE POINTS - ENVIRONMENTAL,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,2,84,>90%,90.0%,,4.08,TK-4507 Waste Water Tank,NO,#VALUE!,#VALUE!,10%,0.85,509.58,TK-4507 Waste Water Tank,NO,27,0.01,YES,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,
06/11/2013,LV-8,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - CENTRIFUGE ,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,5,210,99%,99.0%,1,10.5,TK-4516 Slop Oil Tank Aqueous,NO,786,<0.01,1%,0.82,"1,633.33",TK-4516 Slop Oil Tank,YES,7,0.01,YES,0.79,23.82,<0.001,<0.001,-,
06/11/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 3801 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,30,"1,260",>90%,95.5%,1,0.1,Ultra Low Sulfur Diesel,NO,"4,551",<0.01,5%,0.84,10,Ultra Low Sulfur Diesel,NO,180,<0.01,YES,4.73,0.48,<0.001,<0.001,<0.001,
06/11/2013,LV-2,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - 2ND LAGOON,WATER,PLANT 1 - SPIDER BOX,NO, VAC PAD,NO,YES,40,"1,680",99%,99.0%,1,1.05,Fourth Lagoon,YES,"6,291",<0.01,1%,0.85,1.05,Fourth Lagoon,YES,54,<0.01,YES,6.34,1.05,<0.001,<0.001,<0.001,
06/11/2013,LV-2,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - 2ND LAGOON,WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,20,840,99%,99.0%,1,1.05,Fourth Lagoon,YES,"3,145",<0.01,1%,0.85,1.05,Fourth Lagoon,YES,27,<0.01,YES,3.17,1.05,<0.001,<0.001,<0.001,
06/11/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 62 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,3,126,>90%,95.5%,1,0.02,Diesel,NO,455,<0.01,5%,0.86,2,Diesel,NO,18,<0.01,YES,0.47,0.10,<0.001,<0.001,<0.001,
06/11/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 72 - SUMP / WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,3,126,>90%,95.5%,1,0.1,Ultra Low Sulfur Diesel,NO,455,<0.01,5%,0.84,10,Ultra Low Sulfur Diesel,NO,18,<0.01,YES,0.47,0.48,<0.001,<0.001,<0.001,
06/11/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 74 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,2,84,>90%,95.5%,1,0.6,Jet,NO,303,<0.01,5%,0.79,60,Jet,NO,11,<0.01,YES,0.31,2.74,<0.001,<0.001,<0.001,
06/11/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 96/97 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,1,42,>90%,95.5%,1,110.13,Post-GBR Gasoline,NO,152,0.02,5%,0.75,"11,012.5",Post-GBR Gasoline,NO,5,0.06,YES,0.16,482.27,<0.001,<0.001,<0.001,
06/11/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - SPIDER BOX OMD,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,50,"2,100",>90%,90.0%,,4.42,"Spider Sump, Aqueous Layer",NO,#VALUE!,#VALUE!,10%,0.8,"2,152.08","Spider Sump, Oil Layer",NO,634,1.36,YES,#VALUE!,#VALUE!,#VALUE!,#VALUE!,-,
06/11/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - SPIDER BOX OMD,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,60,"2,520",>90%,90.0%,,4.42,"Spider Sump, Aqueous Layer",NO,#VALUE!,#VALUE!,10%,0.8,"2,152.08","Spider Sump, Oil Layer",NO,761,1.64,YES,#VALUE!,#VALUE!,#VALUE!,#VALUE!,-,
06/11/2013,LV-2,PLANT 3 - UNIT 032 - ASPHALT BLENDING AND LOADING,PLANT 3 - AU GAS OIL PAD PUMP CONTAINMENT,WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,5,210,99%,99.0%,1,<0.01,Stormwater,NO,786,<0.01,1%,0.85,0.03,Stormwater,NO,7,<0.01,YES,0.79,<0.001,<0.001,<0.001,<0.001,
06/11/2013,LV-2,PLANT 3 - UNIT 032 - ASPHALT BLENDING AND LOADING,PLANT 3 - CPI CONTAINMENT,WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,15,630,99%,99.0%,1,<0.01,Stormwater,NO,"2,359",<0.01,1%,0.85,0.03,Stormwater,NO,20,<0.01,YES,2.38,<0.001,<0.001,<0.001,<0.001,
06/12/2013,LV-7,METRO,Metro - East of the ditch,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,6,252,>90%,90.0%,1,2.07,All Groundwater,YES,858,<0.01,10%,0.76,"7,457.5",Remediation Oil,YES,72,0.54,YES,0.93,580.76,<0.001,<0.001,-,
